,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2016-04-20 13:30:00+00:00,945287.74,0.00,945287.74,USD,SIM-001,CASH,[],False,{},USD
2016-04-20 13:30:00+00:00,912122.52,0.00,912122.52,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,945664.13,0.00,945664.13,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,977972.44,0.00,977972.44,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,1010908.10,0.00,1010908.10,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,977593.39,0.00,977593.39,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,944316.96,0.00,944316.96,USD,SIM-001,CASH,[],False,{},USD
2016-04-27 13:30:00+00:00,911170.80,0.00,911170.80,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,943470.77,0.00,943470.77,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,976047.64,0.00,976047.64,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,1008641.62,0.00,1008641.62,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,975340.59,0.00,975340.59,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,942026.03,0.00,942026.03,USD,SIM-001,CASH,[],False,{},USD
2016-05-04 13:30:00+00:00,908815.01,0.00,908815.01,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,942443.98,0.00,942443.98,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,976409.50,0.00,976409.50,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,1010086.66,0.00,1010086.66,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,976791.93,0.00,976791.93,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,943467.25,0.00,943467.25,USD,SIM-001,CASH,[],False,{},USD
2016-05-11 13:30:00+00:00,910203.83,0.00,910203.83,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,942522.34,0.00,942522.34,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,975250.95,0.00,975250.95,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,1007960.33,0.00,1007960.33,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,974660.38,0.00,974660.38,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,941403.51,0.00,941403.51,USD,SIM-001,CASH,[],False,{},USD
2016-05-18 13:30:00+00:00,908078.77,0.00,908078.77,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,942753.66,0.00,942753.66,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,977155.55,0.00,977155.55,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,1011162.85,0.00,1011162.85,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,977845.74,0.00,977845.74,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,944530.49,0.00,944530.49,USD,SIM-001,CASH,[],False,{},USD
2016-05-25 13:30:00+00:00,911355.71,0.00,911355.71,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,945308.74,0.00,945308.74,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,979007.49,0.00,979007.49,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,1012364.67,0.00,1012364.67,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,979102.52,0.00,979102.52,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,945842.23,0.00,945842.23,USD,SIM-001,CASH,[],False,{},USD
2016-06-02 13:30:00+00:00,912692.81,0.00,912692.81,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,946655.62,0.00,946655.62,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,979850.43,0.00,979850.43,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,1013264.83,0.00,1013264.83,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,980007.54,0.00,980007.54,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,946700.75,0.00,946700.75,USD,SIM-001,CASH,[],False,{},USD
2016-06-09 13:30:00+00:00,913495.80,0.00,913495.80,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,945560.99,0.00,945560.99,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,978038.53,0.00,978038.53,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,1010495.69,0.00,1010495.69,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,977177.63,0.00,977177.63,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,943947.70,0.00,943947.70,USD,SIM-001,CASH,[],False,{},USD
2016-06-16 13:30:00+00:00,910661.54,0.00,910661.54,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,944601.63,0.00,944601.63,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,978102.30,0.00,978102.30,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,1011883.91,0.00,1011883.91,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,978636.80,0.00,978636.80,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,945350.21,0.00,945350.21,USD,SIM-001,CASH,[],False,{},USD
2016-06-23 13:30:00+00:00,912196.05,0.00,912196.05,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,944651.85,0.00,944651.85,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,977449.74,0.00,977449.74,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,1010183.16,0.00,1010183.16,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,976933.67,0.00,976933.67,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,943601.27,0.00,943601.27,USD,SIM-001,CASH,[],False,{},USD
2016-06-30 13:30:00+00:00,910451.45,0.00,910451.45,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,944339.80,0.00,944339.80,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,978518.37,0.00,978518.37,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,1012277.35,0.00,1012277.35,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,978963.29,0.00,978963.29,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,945656.26,0.00,945656.26,USD,SIM-001,CASH,[],False,{},USD
2016-07-08 13:30:00+00:00,912528.24,0.00,912528.24,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,947192.76,0.00,947192.76,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,981424.93,0.00,981424.93,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,1015459.94,0.00,1015459.94,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,982232.76,0.00,982232.76,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,949008.69,0.00,949008.69,USD,SIM-001,CASH,[],False,{},USD
2016-07-15 13:30:00+00:00,915838.80,0.00,915838.80,USD,SIM-001,CASH,[],False,{},USD
2016-07-22 13:30:00+00:00,948966.97,0.00,948966.97,USD,SIM-001,CASH,[],False,{},USD
2016-07-22 13:30:00+00:00,982490.90,0.00,982490.90,USD,SIM-001,CASH,[],False,{},USD
