client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px
O-20160826-133000-001-000-43,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,810,FILLED,GTC,False,False,810,uuid-redacted,2016-08-26 13:30:00+00:00,2016-08-26 13:30:00+00:00,['1.00 USD'],SIM-3-35,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-68cc1da687a1234f-191,123.3901
O-20160902-133000-001-000-44,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,810,FILLED,GTC,False,False,810,uuid-redacted,2016-09-02 13:30:00+00:00,2016-09-02 13:30:00+00:00,['1.00 USD'],SIM-3-36,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-9e20fc75a99ec6ca-197,124.0299
O-20160902-133000-001-000-45,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,852,FILLED,GTC,False,False,852,uuid-redacted,2016-09-02 13:30:00+00:00,2016-09-02 13:30:00+00:00,['1.00 USD'],SIM-2-5,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-202fe65da995a0b1-164,117.3201
O-20160912-133000-001-000-46,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,852,FILLED,GTC,False,False,852,uuid-redacted,2016-09-12 13:30:00+00:00,2016-09-12 13:30:00+00:00,['1.00 USD'],SIM-2-6,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-8f0952a579faf136-169,113.6399
O-20160912-133000-001-000-47,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,879,FILLED,GTC,False,False,879,uuid-redacted,2016-09-12 13:30:00+00:00,2016-09-12 13:30:00+00:00,['1.00 USD'],SIM-2-7,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-8f0952a579faf136-170,113.6401
O-20160919-133000-001-000-48,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,879,FILLED,GTC,False,False,879,uuid-redacted,2016-09-19 13:30:00+00:00,2016-09-19 13:30:00+00:00,['1.00 USD'],SIM-2-8,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-f9274625206e7722-176,117.5899
O-20160919-133000-001-000-49,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,850,FILLED,GTC,False,False,850,uuid-redacted,2016-09-19 13:30:00+00:00,2016-09-19 13:30:00+00:00,['1.00 USD'],SIM-2-9,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-f9274625206e7722-177,117.5901
O-20160926-133000-001-000-50,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,850,FILLED,GTC,False,False,850,uuid-redacted,2016-09-26 13:30:00+00:00,2016-09-26 13:30:00+00:00,['1.00 USD'],SIM-2-10,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-3d6fcdd7d017f652-183,117.6599
O-20160926-133000-001-000-51,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,849,FILLED,GTC,False,False,849,uuid-redacted,2016-09-26 13:30:00+00:00,2016-09-26 13:30:00+00:00,['1.00 USD'],SIM-2-11,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-3d6fcdd7d017f652-184,117.6601
O-20161003-133000-001-000-52,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,849,FILLED,GTC,False,False,849,uuid-redacted,2016-10-03 13:30:00+00:00,2016-10-03 13:30:00+00:00,['1.00 USD'],SIM-2-12,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-df0493800d6ac3e5-190,118.5699
O-20161003-133000-001-000-53,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,843,FILLED,GTC,False,False,843,uuid-redacted,2016-10-03 13:30:00+00:00,2016-10-03 13:30:00+00:00,['1.00 USD'],SIM-2-13,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-df0493800d6ac3e5-191,118.5701
O-20161010-133000-001-000-54,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,843,FILLED,GTC,False,False,843,uuid-redacted,2016-10-10 13:30:00+00:00,2016-10-10 13:30:00+00:00,['1.00 USD'],SIM-2-14,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-2a8f60af77ffd621-197,119.0799
O-20161010-133000-001-000-55,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,839,FILLED,GTC,False,False,839,uuid-redacted,2016-10-10 13:30:00+00:00,2016-10-10 13:30:00+00:00,['1.00 USD'],SIM-2-15,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-2a8f60af77ffd621-198,119.0801
O-20161017-133000-001-000-56,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,839,FILLED,GTC,False,False,839,uuid-redacted,2016-10-17 13:30:00+00:00,2016-10-17 13:30:00+00:00,['1.00 USD'],SIM-2-16,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-60bac92004b38b31-204,117.0399
O-20161017-133000-001-000-57,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,854,FILLED,GTC,False,False,854,uuid-redacted,2016-10-17 13:30:00+00:00,2016-10-17 13:30:00+00:00,['1.00 USD'],SIM-2-17,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-60bac92004b38b31-205,117.0401
O-20161024-133000-001-000-58,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,854,FILLED,GTC,False,False,854,uuid-redacted,2016-10-24 13:30:00+00:00,2016-10-24 13:30:00+00:00,['1.00 USD'],SIM-2-18,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-a872182017d446d0-210,118.9099
O-20161024-133000-001-000-59,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,840,FILLED,GTC,False,False,840,uuid-redacted,2016-10-24 13:30:00+00:00,2016-10-24 13:30:00+00:00,['1.00 USD'],SIM-2-19,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-a872182017d446d0-211,118.9101
O-20161031-133000-001-000-60,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,840,FILLED,GTC,False,False,840,uuid-redacted,2016-10-31 13:30:00+00:00,2016-10-31 13:30:00+00:00,['1.00 USD'],SIM-2-20,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-42bafa09a820dc56-217,117.5299
O-20161031-133000-001-000-61,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,850,FILLED,GTC,False,False,850,uuid-redacted,2016-10-31 13:30:00+00:00,2016-10-31 13:30:00+00:00,['1.00 USD'],SIM-2-21,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-42bafa09a820dc56-218,117.5301
O-20161107-143000-001-000-62,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,850,FILLED,GTC,False,False,850,uuid-redacted,2016-11-07 14:30:00+00:00,2016-11-07 14:30:00+00:00,['1.00 USD'],SIM-2-22,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-d5b95b4c7176a594-224,115.4899
O-20161114-143000-001-000-63,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,775,FILLED,GTC,False,False,775,uuid-redacted,2016-11-14 14:30:00+00:00,2016-11-14 14:30:00+00:00,['1.00 USD'],SIM-3-37,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-96575baacc4eb6ed-247,128.9301
O-20161121-143000-001-000-64,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,775,FILLED,GTC,False,False,775,uuid-redacted,2016-11-21 14:30:00+00:00,2016-11-21 14:30:00+00:00,['1.00 USD'],SIM-3-38,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-71ad69e4bb81692e-253,131.3299
O-20161121-143000-001-000-65,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,761,FILLED,GTC,False,False,761,uuid-redacted,2016-11-21 14:30:00+00:00,2016-11-21 14:30:00+00:00,['1.00 USD'],SIM-3-39,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-71ad69e4bb81692e-254,131.3301
O-20161129-143000-001-000-66,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,761,FILLED,GTC,False,False,761,uuid-redacted,2016-11-29 14:30:00+00:00,2016-11-29 14:30:00+00:00,['1.00 USD'],SIM-3-40,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a206be4ec254cd00-260,132.4899
O-20161129-143000-001-000-67,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,754,FILLED,GTC,False,False,754,uuid-redacted,2016-11-29 14:30:00+00:00,2016-11-29 14:30:00+00:00,['1.00 USD'],SIM-3-41,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a206be4ec254cd00-261,132.4901
O-20161206-143000-001-000-68,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,754,FILLED,GTC,False,False,754,uuid-redacted,2016-12-06 14:30:00+00:00,2016-12-06 14:30:00+00:00,['1.00 USD'],SIM-3-42,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-21c86e71b9746b49-267,133.5199
O-20161206-143000-001-000-69,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,748,FILLED,GTC,False,False,748,uuid-redacted,2016-12-06 14:30:00+00:00,2016-12-06 14:30:00+00:00,['1.00 USD'],SIM-3-43,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-21c86e71b9746b49-268,133.5201
O-20161213-143000-001-000-70,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,748,FILLED,GTC,False,False,748,uuid-redacted,2016-12-13 14:30:00+00:00,2016-12-13 14:30:00+00:00,['1.00 USD'],SIM-3-44,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-f647d6a0f65fc57d-274,137.5499
O-20161213-143000-001-000-71,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,727,FILLED,GTC,False,False,727,uuid-redacted,2016-12-13 14:30:00+00:00,2016-12-13 14:30:00+00:00,['1.00 USD'],SIM-3-45,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-f647d6a0f65fc57d-275,137.5501
