client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px
O-20160623-133000-001-000-25,TRADER-001,EpisodeReplay-000,SPY.SIM,BUY,MARKET,476,FILLED,GTC,False,False,476,uuid-redacted,2016-06-23 13:30:00+00:00,2016-06-23 13:30:00+00:00,['1.00 USD'],SIM-1-21,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-5cfb6cae46d01722-132,209.8300
O-20160630-133000-001-000-26,TRADER-001,EpisodeReplay-000,SPY.SIM,SELL,MARKET,476,FILLED,GTC,False,False,476,uuid-redacted,2016-06-30 13:30:00+00:00,2016-06-30 13:30:00+00:00,['1.00 USD'],SIM-1-22,,,,,,,,,,SIM-001,,SPY.SIM-EpisodeReplay-000,TAKER,T-f9ea62b47d95d5cc-138,207.1800
O-20160630-133000-001-000-27,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,884,FILLED,GTC,False,False,884,uuid-redacted,2016-06-30 13:30:00+00:00,2016-06-30 13:30:00+00:00,['1.00 USD'],SIM-3-3,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-18743190ccfae0ea-119,113.0900
O-20160708-133000-001-000-28,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,884,FILLED,GTC,False,False,884,uuid-redacted,2016-07-08 13:30:00+00:00,2016-07-08 13:30:00+00:00,['1.00 USD'],SIM-3-4,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a9bb3642fd7c210b-125,115.2700
O-20160708-133000-001-000-29,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,867,FILLED,GTC,False,False,867,uuid-redacted,2016-07-08 13:30:00+00:00,2016-07-08 13:30:00+00:00,['1.00 USD'],SIM-3-5,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a9bb3642fd7c210b-126,115.2700
O-20160715-133000-001-000-30,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,867,FILLED,GTC,False,False,867,uuid-redacted,2016-07-15 13:30:00+00:00,2016-07-15 13:30:00+00:00,['1.00 USD'],SIM-3-6,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-19ebd44dba78dd6d-132,119.9500
O-20160715-133000-001-000-31,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,833,FILLED,GTC,False,False,833,uuid-redacted,2016-07-15 13:30:00+00:00,2016-07-15 13:30:00+00:00,['1.00 USD'],SIM-3-7,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-19ebd44dba78dd6d-133,119.9500
O-20160722-133000-001-000-32,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,833,FILLED,GTC,False,False,833,uuid-redacted,2016-07-22 13:30:00+00:00,2016-07-22 13:30:00+00:00,['1.00 USD'],SIM-3-8,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-0b9ea81d6d4e6cd0-139,119.6000
O-20160722-133000-001-000-33,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,836,FILLED,GTC,False,False,836,uuid-redacted,2016-07-22 13:30:00+00:00,2016-07-22 13:30:00+00:00,['1.00 USD'],SIM-3-9,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-0b9ea81d6d4e6cd0-140,119.6000
O-20160729-133000-001-000-34,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,836,FILLED,GTC,False,False,836,uuid-redacted,2016-07-29 13:30:00+00:00,2016-07-29 13:30:00+00:00,['1.00 USD'],SIM-3-10,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-6889a340a483100c-146,120.6900
O-20160729-133000-001-000-35,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,828,FILLED,GTC,False,False,828,uuid-redacted,2016-07-29 13:30:00+00:00,2016-07-29 13:30:00+00:00,['1.00 USD'],SIM-3-11,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-6889a340a483100c-147,120.6900
O-20160805-133000-001-000-36,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,828,FILLED,GTC,False,False,828,uuid-redacted,2016-08-05 13:30:00+00:00,2016-08-05 13:30:00+00:00,['1.00 USD'],SIM-3-12,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a2c9c4de73376648-153,121.3100
O-20160805-133000-001-000-37,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,824,FILLED,GTC,False,False,824,uuid-redacted,2016-08-05 13:30:00+00:00,2016-08-05 13:30:00+00:00,['1.00 USD'],SIM-3-13,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a2c9c4de73376648-154,121.3100
O-20160812-133000-001-000-38,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,824,FILLED,GTC,False,False,824,uuid-redacted,2016-08-12 13:30:00+00:00,2016-08-12 13:30:00+00:00,['1.00 USD'],SIM-3-14,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-743b479877a4d2d7-160,121.8500
O-20160812-133000-001-000-39,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,820,FILLED,GTC,False,False,820,uuid-redacted,2016-08-12 13:30:00+00:00,2016-08-12 13:30:00+00:00,['1.00 USD'],SIM-3-15,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-743b479877a4d2d7-161,121.8500
O-20160819-133000-001-000-40,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,820,FILLED,GTC,False,False,820,uuid-redacted,2016-08-19 13:30:00+00:00,2016-08-19 13:30:00+00:00,['1.00 USD'],SIM-3-16,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-9bfd7c62485f9b1f-167,122.7700
O-20160819-133000-001-000-41,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,814,FILLED,GTC,False,False,814,uuid-redacted,2016-08-19 13:30:00+00:00,2016-08-19 13:30:00+00:00,['1.00 USD'],SIM-3-17,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-9bfd7c62485f9b1f-168,122.7700
O-20160826-133000-001-000-42,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,814,FILLED,GTC,False,False,814,uuid-redacted,2016-08-26 13:30:00+00:00,2016-08-26 13:30:00+00:00,['1.00 USD'],SIM-3-18,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-68cc1da687a1234f-174,123.3900
O-20160826-133000-001-000-43,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,810,FILLED,GTC,False,False,810,uuid-redacted,2016-08-26 13:30:00+00:00,2016-08-26 13:30:00+00:00,['1.00 USD'],SIM-3-19,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-68cc1da687a1234f-175,123.3900
O-20160902-133000-001-000-44,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,810,FILLED,GTC,False,False,810,uuid-redacted,2016-09-02 13:30:00+00:00,2016-09-02 13:30:00+00:00,['1.00 USD'],SIM-3-20,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-9e20fc75a99ec6ca-181,124.0300
O-20160902-133000-001-000-45,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,806,FILLED,GTC,False,False,806,uuid-redacted,2016-09-02 13:30:00+00:00,2016-09-02 13:30:00+00:00,['1.00 USD'],SIM-3-21,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-9e20fc75a99ec6ca-182,124.0300
O-20160912-133000-001-000-46,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,806,FILLED,GTC,False,False,806,uuid-redacted,2016-09-12 13:30:00+00:00,2016-09-12 13:30:00+00:00,['1.00 USD'],SIM-3-22,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-5f2dbdb9052790b1-188,120.6600
O-20160912-133000-001-000-47,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,828,FILLED,GTC,False,False,828,uuid-redacted,2016-09-12 13:30:00+00:00,2016-09-12 13:30:00+00:00,['1.00 USD'],SIM-3-23,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-5f2dbdb9052790b1-189,120.6600
O-20160919-133000-001-000-48,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,828,FILLED,GTC,False,False,828,uuid-redacted,2016-09-19 13:30:00+00:00,2016-09-19 13:30:00+00:00,['1.00 USD'],SIM-3-24,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-13681224c3691e9d-195,122.3200
O-20160919-133000-001-000-49,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,817,FILLED,GTC,False,False,817,uuid-redacted,2016-09-19 13:30:00+00:00,2016-09-19 13:30:00+00:00,['1.00 USD'],SIM-3-25,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-13681224c3691e9d-196,122.3200
